"bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","class"
0,0,14,8,10,43,25,65,150,1625,"acantharia_protist"
0,4,4,4,7,8,16,39,64,581,"acantharia_protist"
0,1,11,11,3,4,11,14,55,659,"acantharia_protist"
0,0,4,2,3,0,11,36,66,462,"acantharia_protist"
0,0,7,3,4,6,4,24,38,224,"acantharia_protist"
0,17,17,6,6,12,9,33,80,938,"acantharia_protist"
0,8,13,4,8,4,4,13,58,576,"acantharia_protist"
0,0,1,10,7,7,5,10,58,598,"acantharia_protist"
0,8,0,5,2,4,11,23,68,928,"acantharia_protist"
0,6,14,24,13,30,34,41,69,633,"acantharia_protist"
0,0,2,2,4,8,7,6,51,618,"acantharia_protist"
0,0,0,5,6,4,16,7,23,314,"acantharia_protist"
0,5,9,8,9,6,6,27,66,628,"acantharia_protist"
0,23,12,8,9,10,13,23,109,1208,"acantharia_protist"
0,9,6,3,2,8,14,17,28,320,"acantharia_protist"
0,8,14,10,4,12,14,25,77,803,"acantharia_protist"
0,0,15,13,8,3,3,8,76,656,"acantharia_protist"
0,0,7,11,10,7,14,26,126,894,"acantharia_protist"
0,0,0,0,4,0,0,3,20,416,"acantharia_protist"
0,0,13,12,3,8,6,13,90,762,"acantharia_protist"
0,0,1,5,7,10,12,15,54,672,"acantharia_protist"
0,0,1,8,12,19,12,23,77,839,"acantharia_protist"
0,0,0,1,2,3,3,2,13,292,"acantharia_protist"
0,7,6,8,3,7,8,23,79,505,"acantharia_protist"
0,1,18,8,5,10,6,19,75,801,"acantharia_protist"
0,0,0,0,0,5,3,6,6,332,"acantharia_protist"
0,19,8,7,11,2,8,55,131,897,"acantharia_protist"
0,0,7,11,10,5,15,35,75,656,"acantharia_protist"
0,14,13,8,11,51,41,33,79,1077,"acantharia_protist"
0,0,2,21,34,25,15,26,51,378,"acantharia_protist"
0,0,0,2,37,14,30,39,78,298,"acantharia_protist"
0,7,9,8,3,4,4,7,77,812,"acantharia_protist"
0,0,1,3,2,4,12,21,56,400,"acantharia_protist"
0,2,18,12,9,7,15,50,96,825,"acantharia_protist"
0,0,23,18,9,12,25,73,95,1295,"acantharia_protist"
0,0,1,27,21,20,9,17,17,299,"acantharia_protist"
0,0,1,4,5,8,7,15,67,570,"acantharia_protist"
0,0,30,21,11,19,18,39,100,1261,"acantharia_protist"
0,0,1,2,2,5,3,6,42,400,"acantharia_protist"
0,18,29,9,9,10,7,51,175,963,"acantharia_protist"
0,8,10,13,14,11,18,20,74,699,"acantharia_protist"
0,2,15,12,9,14,12,22,81,688,"acantharia_protist"
0,5,7,10,13,14,9,32,65,647,"acantharia_protist"
0,0,0,4,0,1,4,2,22,476,"acantharia_protist"
0,17,7,2,6,6,6,24,82,687,"acantharia_protist"
0,0,1,5,1,2,6,22,91,461,"acantharia_protist"
0,0,0,1,1,5,2,9,23,244,"acantharia_protist"
0,8,13,17,11,13,14,18,97,1272,"acantharia_protist"
0,0,0,5,0,2,6,3,12,231,"acantharia_protist"
0,0,0,5,7,6,8,9,39,598,"acantharia_protist"
0,1,6,2,6,9,9,10,63,856,"acantharia_protist"
0,4,22,12,9,6,4,11,36,885,"acantharia_protist"
0,0,0,3,10,22,48,58,67,427,"acantharia_protist"
0,1,6,5,8,20,23,23,55,858,"acantharia_protist"
0,2,8,6,14,13,19,23,63,909,"acantharia_protist"
0,0,3,3,2,3,2,2,43,553,"acantharia_protist"
0,0,14,15,10,11,16,58,156,1212,"acantharia_protist"
0,11,12,27,24,21,18,33,70,998,"acantharia_protist"
0,9,11,12,7,7,10,26,125,910,"acantharia_protist"
0,18,13,3,5,9,7,8,70,951,"acantharia_protist"
0,0,1,3,3,3,0,0,24,406,"acantharia_protist"
0,4,14,7,10,7,7,6,14,367,"acantharia_protist"
0,13,14,5,6,4,10,21,84,906,"acantharia_protist"
1,28,14,11,5,7,13,29,199,1144,"acantharia_protist"
0,2,11,10,10,9,14,34,148,1192,"acantharia_protist"
0,7,33,12,9,6,8,10,103,990,"acantharia_protist"
0,4,23,12,15,22,42,24,53,435,"acantharia_protist"
0,3,14,23,33,32,26,28,106,848,"acantharia_protist"
0,6,29,15,10,9,8,18,32,819,"acantharia_protist"
0,0,3,16,9,4,1,5,22,353,"acantharia_protist"
0,1,23,12,9,7,2,15,27,524,"acantharia_protist"
0,17,22,26,16,20,38,52,148,1315,"acantharia_protist"
0,0,12,6,5,11,7,17,69,686,"acantharia_protist"
0,36,13,8,6,15,11,43,109,727,"acantharia_protist"
0,0,3,2,1,4,4,8,40,325,"acantharia_protist"
0,10,13,7,4,9,4,8,14,773,"acantharia_protist"
0,0,16,12,4,7,3,9,65,731,"acantharia_protist"
3,34,26,25,30,33,59,73,78,354,"acantharia_protist"
0,0,0,0,1,3,3,6,11,259,"acantharia_protist"
0,12,6,6,4,2,5,18,40,551,"acantharia_protist"
0,2,40,14,10,11,7,29,86,991,"acantharia_protist"
0,16,18,12,8,6,4,4,10,233,"acantharia_protist"
0,0,0,0,2,15,13,32,87,324,"acantharia_protist"
0,0,0,0,4,2,5,3,8,364,"acantharia_protist"
0,10,7,6,4,2,4,7,65,662,"acantharia_protist"
0,0,0,0,0,3,4,18,45,433,"acantharia_protist"
0,0,3,24,13,22,24,26,74,943,"acantharia_protist"
0,0,6,9,6,12,9,15,33,590,"acantharia_protist"
0,15,16,10,6,6,7,11,19,325,"acantharia_protist"
0,0,7,13,9,7,8,11,41,622,"acantharia_protist"
1,26,18,6,5,7,6,20,70,731,"acantharia_protist"
1,5,3,3,3,2,9,11,72,856,"acantharia_protist"
0,0,0,1,1,3,1,12,39,284,"acantharia_protist"
0,21,10,2,7,6,3,19,113,678,"acantharia_protist"
0,0,9,8,2,5,4,8,28,551,"acantharia_protist"
0,0,0,2,1,4,7,11,41,258,"acantharia_protist"
0,21,25,42,36,32,31,66,128,1146,"acantharia_protist"
0,0,0,0,4,3,4,4,29,327,"acantharia_protist"
0,5,22,12,11,7,20,64,127,918,"acantharia_protist"
0,0,10,22,6,9,12,47,128,1012,"acantharia_protist"
0,28,15,17,17,17,27,31,79,638,"acantharia_protist"
0,0,0,29,46,34,17,19,56,924,"acantharia_protist"
0,1,5,7,4,8,9,17,33,293,"acantharia_protist"
0,0,0,0,2,3,1,2,11,561,"acantharia_protist"
0,3,9,8,4,2,3,13,41,514,"acantharia_protist"
0,15,17,11,3,2,9,8,7,477,"acantharia_protist"
0,0,1,8,11,8,8,7,7,179,"acantharia_protist"
0,29,11,10,7,9,13,29,68,984,"acantharia_protist"
0,19,11,7,8,3,3,3,11,356,"acantharia_protist"
0,1,9,11,8,11,17,12,78,598,"acantharia_protist"
0,3,12,8,8,8,17,41,81,812,"acantharia_protist"
0,0,20,9,13,8,14,50,157,980,"acantharia_protist"
0,9,8,10,11,8,9,20,49,753,"acantharia_protist"
0,0,0,1,10,16,33,50,83,380,"acantharia_protist"
0,0,16,19,9,6,9,16,64,685,"acantharia_protist"
0,0,7,3,10,9,21,34,103,867,"acantharia_protist"
0,0,19,24,26,21,13,69,143,1543,"acantharia_protist"
0,8,11,9,5,13,11,35,99,856,"acantharia_protist"
0,0,13,7,4,3,10,14,74,736,"acantharia_protist"
0,7,4,1,3,4,9,16,30,289,"acantharia_protist"
0,0,15,20,11,10,8,27,74,919,"acantharia_protist"
0,5,27,14,13,9,9,22,72,792,"acantharia_protist"
0,18,13,8,4,5,4,5,21,227,"acantharia_protist"
0,7,5,2,2,2,4,15,66,619,"acantharia_protist"
0,2,6,4,8,11,23,64,120,852,"acantharia_protist"
0,6,15,12,6,6,7,12,33,822,"acantharia_protist"
0,34,12,11,4,8,11,9,108,795,"acantharia_protist"
0,3,12,9,7,6,12,15,39,828,"acantharia_protist"
0,9,15,7,6,5,7,7,77,744,"acantharia_protist"
0,15,11,8,8,3,3,7,72,758,"acantharia_protist"
0,1,4,6,5,8,10,21,64,811,"acantharia_protist"
0,20,13,9,14,17,25,68,254,1839,"acantharia_protist"
0,5,20,14,2,4,13,18,35,485,"acantharia_protist"
0,46,24,8,14,11,7,13,89,926,"acantharia_protist"
0,0,0,0,1,7,9,6,19,465,"acantharia_protist"
0,2,18,4,5,6,8,15,85,956,"acantharia_protist"
0,21,10,8,6,3,10,12,48,985,"acantharia_protist"
0,1,16,4,10,8,11,36,106,908,"acantharia_protist"
0,2,16,10,8,5,17,25,81,925,"acantharia_protist"
0,1,14,8,6,15,13,15,56,839,"acantharia_protist"
0,0,1,13,5,8,11,19,58,403,"acantharia_protist"
0,0,0,3,1,3,1,3,23,140,"acantharia_protist"
0,7,21,13,3,7,4,17,46,709,"acantharia_protist"
0,0,4,3,1,5,4,15,96,571,"acantharia_protist"
0,0,9,26,29,23,16,16,30,752,"acantharia_protist"
0,3,13,27,15,16,13,52,198,1521,"acantharia_protist"
0,0,5,18,7,11,16,17,75,783,"acantharia_protist"
5,35,15,6,6,6,3,7,71,443,"acantharia_protist"
0,0,9,18,9,10,7,17,22,421,"acantharia_protist"
0,1,13,11,5,9,6,11,84,539,"acantharia_protist"
0,11,15,9,10,6,15,38,112,1117,"acantharia_protist"
0,0,11,6,11,5,11,14,77,563,"acantharia_protist"
0,0,2,8,1,3,11,18,43,238,"acantharia_protist"
0,0,0,26,17,13,21,25,121,1042,"acantharia_protist"
0,0,0,1,4,2,1,2,18,459,"acantharia_protist"
0,0,1,9,8,5,19,20,58,663,"acantharia_protist"
0,0,16,11,7,5,4,5,69,602,"acantharia_protist"
0,8,17,13,4,10,4,73,133,1291,"acantharia_protist"
0,0,7,7,7,2,10,4,36,527,"acantharia_protist"
0,2,16,10,11,8,15,29,38,728,"acantharia_protist"
0,0,17,12,9,8,5,10,56,561,"acantharia_protist"
0,1,9,4,4,13,20,59,83,735,"acantharia_protist"
0,3,22,9,3,8,13,22,88,930,"acantharia_protist"
0,6,54,42,73,123,239,381,672,4164,"acantharia_protist"
0,12,6,2,1,2,9,9,54,689,"acantharia_protist"
0,1,12,5,3,7,7,22,50,623,"acantharia_protist"
0,2,17,11,3,7,6,16,25,780,"acantharia_protist"
0,5,5,9,14,17,16,29,77,923,"acantharia_protist"
0,0,20,24,16,16,18,27,26,714,"acantharia_protist"
0,1,13,8,8,5,23,57,77,785,"acantharia_protist"
0,0,2,12,13,6,3,19,35,510,"acantharia_protist"
0,2,15,13,9,4,4,3,21,248,"acantharia_protist"
0,0,6,10,4,4,14,23,71,885,"acantharia_protist"
0,0,7,5,8,5,6,18,61,481,"acantharia_protist"
0,0,5,10,7,6,12,8,26,692,"acantharia_protist"
1,19,9,5,3,4,4,11,50,646,"acantharia_protist"
0,1,31,14,16,25,26,29,61,1247,"acantharia_protist"
0,8,16,4,3,5,7,9,71,750,"acantharia_protist"
0,4,14,5,13,16,14,18,66,691,"acantharia_protist"
0,4,10,13,7,12,11,14,85,1195,"acantharia_protist"
1,16,3,8,1,3,2,8,30,480,"acantharia_protist"
0,61,55,44,29,19,28,42,305,3684,"acantharia_protist"
0,0,0,0,28,42,65,62,47,327,"acantharia_protist"
0,0,0,2,2,2,0,7,8,428,"acantharia_protist"
0,5,11,7,7,5,13,30,76,826,"acantharia_protist"
0,19,13,6,5,7,7,5,32,486,"acantharia_protist"
0,15,27,11,13,10,24,61,133,1938,"acantharia_protist"
0,13,8,4,6,5,11,23,70,746,"acantharia_protist"
0,10,8,5,5,6,1,9,51,784,"acantharia_protist"
0,24,11,5,4,5,1,9,80,835,"acantharia_protist"
0,9,23,14,15,4,9,15,24,327,"acantharia_protist"
0,0,0,1,1,1,2,1,14,153,"acantharia_protist"
0,0,9,16,7,7,8,14,28,723,"acantharia_protist"
0,12,10,8,2,2,3,10,76,707,"acantharia_protist"
0,23,9,5,4,5,11,4,32,615,"acantharia_protist"
0,2,7,7,11,6,10,32,77,697,"acantharia_protist"
0,9,3,3,6,7,15,33,92,868,"acantharia_protist"
0,4,29,10,14,22,24,67,142,1252,"acantharia_protist"
0,0,13,10,8,10,7,19,46,799,"acantharia_protist"
0,12,9,4,4,7,9,38,45,265,"acantharia_protist"
0,1,8,3,4,5,3,10,47,506,"acantharia_protist"
0,3,22,17,6,8,6,22,105,1906,"acantharia_protist"
0,0,3,3,6,8,10,32,37,512,"acantharia_protist"
0,3,35,6,11,8,4,13,20,411,"acantharia_protist"
0,38,14,12,3,12,12,11,42,981,"acantharia_protist"
0,1,11,19,8,12,8,16,41,722,"acantharia_protist"
0,17,14,20,24,67,140,254,504,4502,"acantharia_protist"
0,12,9,5,5,3,6,6,24,613,"acantharia_protist"
0,43,10,9,10,11,14,24,70,925,"acantharia_protist"
0,7,12,22,12,6,8,53,105,1047,"acantharia_protist"
0,1,7,14,9,6,10,9,47,606,"acantharia_protist"
0,10,21,11,17,5,10,17,75,1068,"acantharia_protist"
0,7,10,4,6,3,5,16,40,647,"acantharia_protist"
0,0,0,0,3,3,2,4,16,219,"acantharia_protist"
0,1,15,6,10,12,7,23,77,839,"acantharia_protist"
0,3,11,5,9,7,3,21,49,713,"acantharia_protist"
0,12,19,7,12,6,8,7,58,837,"acantharia_protist"
0,0,1,8,11,11,7,19,60,827,"acantharia_protist"
0,1,12,23,12,7,13,25,67,751,"acantharia_protist"
0,0,0,0,0,1,3,7,23,739,"acantharia_protist"
0,0,1,3,1,1,3,6,29,561,"acantharia_protist"
0,23,29,24,11,14,17,19,108,1006,"acantharia_protist"
0,0,8,14,15,12,39,34,37,252,"acantharia_protist"
0,18,25,14,16,9,14,35,141,1361,"acantharia_protist"
0,17,17,13,6,7,7,11,20,377,"acantharia_protist"
0,21,11,9,10,12,15,30,95,1641,"acantharia_protist"
0,0,6,7,6,7,8,10,26,739,"acantharia_protist"
0,0,2,2,2,2,1,10,16,439,"acantharia_protist"
0,29,13,5,9,5,15,25,80,1071,"acantharia_protist"
0,2,12,12,23,36,56,52,61,698,"acantharia_protist"
0,15,5,7,6,5,5,44,93,771,"acantharia_protist"
0,8,13,4,7,7,3,17,40,706,"acantharia_protist"
0,19,8,4,4,3,8,7,47,923,"acantharia_protist"
0,0,16,9,11,9,13,18,75,936,"acantharia_protist"
0,0,2,3,1,2,3,2,15,376,"acantharia_protist"
0,0,7,15,4,7,11,21,74,820,"acantharia_protist"
0,0,1,3,4,1,2,10,12,239,"acantharia_protist"
0,18,15,5,4,6,7,12,82,859,"acantharia_protist"
0,0,0,0,10,22,13,7,8,247,"acantharia_protist"
0,5,14,6,4,2,2,8,71,779,"acantharia_protist"
0,23,20,7,5,12,7,52,148,1034,"acantharia_protist"
0,0,0,3,3,1,2,5,20,239,"acantharia_protist"
0,0,14,14,9,20,34,45,126,1021,"acantharia_protist"
0,0,0,0,1,0,2,3,22,249,"acantharia_protist"
0,0,0,0,5,2,1,3,8,365,"acantharia_protist"
0,0,0,2,1,3,3,23,46,341,"acantharia_protist"
0,0,21,46,16,12,14,31,117,1162,"acantharia_protist"
0,0,2,4,7,3,9,27,24,265,"acantharia_protist"
0,8,6,10,7,7,7,35,77,711,"acantharia_protist"
0,0,4,17,11,20,18,31,110,775,"acantharia_protist"
0,0,0,3,9,10,13,22,65,170,"acantharia_protist"
0,0,6,9,6,6,5,6,55,723,"acantharia_protist"
0,0,0,13,13,9,7,20,26,656,"acantharia_protist"
0,2,11,7,6,8,0,11,25,361,"acantharia_protist"
0,2,10,8,7,8,6,5,46,571,"acantharia_protist"
0,5,10,2,5,4,3,10,59,574,"acantharia_protist"
0,0,1,5,11,10,7,33,52,694,"acantharia_protist"
0,8,9,6,3,1,8,24,76,781,"acantharia_protist"
0,0,0,0,3,2,3,10,30,307,"acantharia_protist"
0,0,0,0,2,3,7,35,29,374,"acantharia_protist"
0,0,0,9,18,13,15,5,10,317,"acantharia_protist"
2,51,22,14,13,8,10,7,55,1170,"acantharia_protist"
0,12,8,7,4,1,4,16,39,535,"acantharia_protist"
0,0,8,6,8,11,6,16,34,694,"acantharia_protist"
0,0,9,8,7,11,8,28,88,786,"acantharia_protist"
0,0,0,4,4,9,5,16,33,561,"acantharia_protist"
0,1,17,14,27,28,18,37,135,1167,"acantharia_protist"
1,47,16,14,18,25,29,44,78,722,"acantharia_protist"
0,22,22,14,10,8,18,30,73,638,"acantharia_protist"
0,0,9,11,9,20,46,59,110,983,"acantharia_protist"
0,15,16,5,6,5,4,14,55,813,"acantharia_protist"
0,23,15,6,4,8,8,5,94,1077,"acantharia_protist"
0,0,18,6,7,8,8,7,51,532,"acantharia_protist"
0,0,7,8,8,7,5,30,52,632,"acantharia_protist"
0,0,18,5,12,7,10,46,84,751,"acantharia_protist"
0,0,14,16,12,13,13,30,96,1239,"acantharia_protist"
0,0,0,1,2,2,1,10,38,407,"acantharia_protist"
0,16,19,7,6,6,6,11,16,278,"acantharia_protist"
0,0,3,10,5,12,8,8,58,546,"acantharia_protist"
0,0,2,6,5,1,7,8,17,532,"acantharia_protist"
0,0,10,15,7,8,7,13,66,792,"acantharia_protist"
0,0,10,11,3,8,6,11,21,415,"acantharia_protist"
0,1,38,14,19,26,39,65,121,385,"acantharia_protist"
0,4,5,10,15,13,13,21,70,726,"acantharia_protist"
0,0,1,1,4,1,5,44,31,437,"acantharia_protist"
0,2,16,10,12,11,23,23,86,863,"acantharia_protist"
0,3,20,11,11,11,16,48,87,933,"acantharia_protist"
0,2,16,11,7,11,6,34,90,958,"acantharia_protist"
0,0,6,20,12,4,9,10,72,823,"acantharia_protist"
0,15,23,15,9,9,7,22,80,1089,"acantharia_protist"
0,0,12,14,10,3,6,9,20,346,"acantharia_protist"
0,0,1,6,3,10,10,20,22,343,"acantharia_protist"
0,14,41,17,13,19,19,23,119,1366,"acantharia_protist"
0,3,12,7,6,5,9,16,47,563,"acantharia_protist"
0,3,8,7,15,14,13,13,50,776,"acantharia_protist"
0,10,11,7,1,5,15,46,84,697,"acantharia_protist"
0,0,16,16,18,12,9,11,20,463,"acantharia_protist"
0,4,11,8,8,4,8,23,73,595,"acantharia_protist"
0,22,8,6,5,2,2,12,33,546,"acantharia_protist"
0,6,14,12,13,8,10,11,59,714,"acantharia_protist"
0,1,3,3,2,5,10,24,54,518,"acantharia_protist"
0,20,9,9,3,7,8,11,36,759,"acantharia_protist"
0,22,11,8,6,2,6,45,83,804,"acantharia_protist"
0,0,10,14,1,2,4,10,28,304,"acantharia_protist"
0,9,12,7,9,5,11,7,68,890,"acantharia_protist"
0,66,61,57,42,29,58,52,139,1593,"acantharia_protist"
0,0,14,9,1,4,3,10,18,600,"acantharia_protist"
0,0,0,3,2,3,1,0,13,544,"acantharia_protist"
0,1,10,10,7,24,20,37,66,1259,"acantharia_protist"
0,0,0,0,0,4,4,2,16,263,"acantharia_protist"
0,16,17,12,7,8,12,23,56,860,"acantharia_protist"
0,9,8,9,4,6,8,17,64,805,"acantharia_protist"
0,2,13,17,20,5,8,16,108,839,"acantharia_protist"
0,0,2,12,10,6,4,7,51,560,"acantharia_protist"
0,8,12,7,6,10,7,32,84,858,"acantharia_protist"
0,0,10,6,4,2,5,5,34,522,"acantharia_protist"
0,0,0,6,8,8,5,9,36,410,"acantharia_protist"
0,2,14,16,17,19,11,26,54,872,"acantharia_protist"
0,21,23,9,7,7,12,27,92,1002,"acantharia_protist"
0,7,5,2,1,10,22,30,28,281,"acantharia_protist"
0,15,11,12,2,13,13,24,67,905,"acantharia_protist"
0,12,19,16,11,14,10,53,63,711,"acantharia_protist"
0,0,5,3,14,24,26,68,110,753,"acantharia_protist"
0,1,9,7,6,4,4,8,55,641,"acantharia_protist"
0,6,17,16,11,14,22,37,211,1563,"acantharia_protist"
0,18,9,5,4,2,5,16,100,615,"acantharia_protist"
0,23,11,10,6,5,13,8,28,727,"acantharia_protist"
0,0,1,1,0,1,1,15,52,350,"acantharia_protist"
0,4,5,4,2,2,4,3,48,611,"acantharia_protist"
0,0,1,33,29,15,14,17,64,552,"acantharia_protist"
0,0,0,4,2,4,3,3,17,370,"acantharia_protist"
0,19,11,6,6,12,20,30,46,568,"acantharia_protist"
0,0,13,25,13,15,15,16,54,655,"acantharia_protist"
0,3,8,3,2,5,4,5,56,548,"acantharia_protist"
0,14,6,6,6,3,4,17,73,720,"acantharia_protist"
0,3,6,3,7,10,17,13,55,715,"acantharia_protist"
0,0,0,0,1,2,1,3,10,295,"acantharia_protist"
0,0,12,10,10,6,6,14,74,620,"acantharia_protist"
0,5,12,11,13,10,5,20,90,766,"acantharia_protist"
0,0,7,24,18,11,9,26,89,984,"acantharia_protist"
0,11,19,11,12,7,17,24,92,955,"acantharia_protist"
0,9,13,18,14,13,12,25,84,982,"acantharia_protist"
0,1,21,9,10,5,4,6,25,530,"acantharia_protist"
0,21,13,5,6,7,15,13,64,848,"acantharia_protist"
0,0,12,5,11,9,9,22,22,564,"acantharia_protist"
0,0,0,0,2,2,1,3,26,219,"acantharia_protist"
0,1,6,9,2,7,8,8,33,650,"acantharia_protist"
0,17,13,7,6,7,7,19,63,717,"acantharia_protist"
0,6,2,6,4,3,7,29,33,257,"acantharia_protist"
0,9,17,12,10,11,8,30,61,573,"acantharia_protist"
0,15,26,13,8,12,9,11,81,845,"acantharia_protist"
0,0,5,14,10,9,8,15,70,854,"acantharia_protist"
0,0,0,3,7,4,5,3,15,437,"acantharia_protist"
0,7,8,7,15,18,26,60,104,1106,"acantharia_protist"
0,2,6,7,6,11,7,12,57,844,"acantharia_protist"
0,2,8,7,7,5,10,7,45,654,"acantharia_protist"
0,0,0,0,4,10,48,58,122,1042,"acantharia_protist"
0,2,9,7,7,4,9,17,56,615,"acantharia_protist"
0,3,8,7,7,5,1,11,70,738,"acantharia_protist"
0,3,7,11,4,10,4,15,26,276,"acantharia_protist"
0,2,5,3,3,1,2,26,103,959,"acantharia_protist"
0,0,9,7,9,15,18,18,55,814,"acantharia_protist"
0,0,12,13,8,12,13,20,56,714,"acantharia_protist"
0,12,16,27,18,20,10,56,159,1298,"acantharia_protist"
0,11,18,13,7,10,13,29,100,998,"acantharia_protist"
3,23,10,10,13,17,11,36,96,1062,"acantharia_protist"
0,0,6,18,6,8,8,16,29,675,"acantharia_protist"
0,0,0,0,0,7,14,12,38,415,"acantharia_protist"
0,0,2,2,3,3,3,8,23,250,"acantharia_protist"
0,1,11,10,7,9,7,17,25,286,"acantharia_protist"
0,4,7,3,5,7,6,26,73,823,"acantharia_protist"
0,31,15,7,9,11,22,28,96,857,"acantharia_protist"
0,0,8,11,6,6,7,5,17,511,"acantharia_protist"
0,0,14,18,6,10,20,52,109,1212,"acantharia_protist"
0,2,11,8,4,9,10,27,59,590,"acantharia_protist"
0,0,0,0,2,1,0,2,18,194,"acantharia_protist"
0,8,9,6,3,6,18,19,47,508,"acantharia_protist"
0,14,12,3,2,4,4,4,50,506,"acantharia_protist"
0,0,12,10,8,12,5,14,59,902,"acantharia_protist"
0,7,6,3,2,3,1,3,49,722,"acantharia_protist"
0,0,6,14,10,4,7,11,51,575,"acantharia_protist"
0,0,6,6,9,4,9,5,66,658,"acantharia_protist"
0,41,59,25,14,14,16,33,87,1006,"acantharia_protist"
0,4,9,1,4,5,3,3,30,627,"acantharia_protist"
0,3,13,7,5,8,8,7,71,660,"acantharia_protist"
0,0,0,12,10,7,6,6,9,462,"acantharia_protist"
0,0,1,7,6,11,4,13,95,587,"acantharia_protist"
0,16,17,15,9,8,7,21,93,974,"acantharia_protist"
1,12,6,4,5,8,5,29,61,716,"acantharia_protist"
0,10,26,10,4,5,4,2,17,677,"acantharia_protist"
0,25,6,3,4,3,2,2,12,191,"acantharia_protist"
0,0,11,11,7,7,6,12,41,709,"acantharia_protist"
0,19,21,14,14,14,20,81,166,1140,"acantharia_protist"
0,4,15,6,2,11,5,16,109,657,"acantharia_protist"
0,28,14,8,5,7,5,21,97,888,"acantharia_protist"
0,1,7,9,6,6,5,14,42,641,"acantharia_protist"
0,14,13,6,12,4,15,25,53,576,"acantharia_protist"
0,6,21,19,15,15,16,24,77,713,"acantharia_protist"
0,4,22,7,8,3,6,19,85,1041,"acantharia_protist"
0,8,23,13,8,8,11,22,169,940,"acantharia_protist"
0,9,12,10,6,7,5,25,147,1017,"acantharia_protist"
2,12,6,10,6,8,9,35,91,989,"acantharia_protist"
0,14,21,19,13,8,10,32,64,1124,"acantharia_protist"
0,19,12,7,7,12,10,25,59,741,"acantharia_protist"
3,19,7,4,9,1,7,4,43,640,"acantharia_protist"
0,0,11,8,4,9,5,5,14,468,"acantharia_protist"
0,2,16,10,7,11,12,25,69,1018,"acantharia_protist"
0,0,0,7,6,7,3,6,23,519,"acantharia_protist"
0,0,11,8,6,12,14,42,72,297,"acantharia_protist"
0,0,0,1,2,2,4,1,16,206,"acantharia_protist"
0,0,13,13,9,10,9,21,78,857,"acantharia_protist"
0,1,10,6,3,6,8,14,51,648,"acantharia_protist"
0,7,5,6,2,5,8,11,24,497,"acantharia_protist"
0,0,7,9,7,7,2,4,32,619,"acantharia_protist"
0,7,11,7,8,2,5,23,121,877,"acantharia_protist"
0,0,7,5,21,16,16,8,126,1538,"acantharia_protist"
1,51,18,15,16,7,12,40,164,1272,"acantharia_protist"
0,7,10,3,2,5,3,7,73,467,"acantharia_protist"
0,1,4,4,12,9,8,14,30,633,"acantharia_protist"
0,16,12,6,6,6,8,6,38,736,"acantharia_protist"
0,0,8,13,12,8,25,33,92,880,"acantharia_protist"
0,26,10,7,5,5,9,22,133,754,"acantharia_protist"
0,1,12,19,9,9,14,23,35,611,"acantharia_protist"
0,0,12,12,8,10,3,11,77,786,"acantharia_protist"
0,0,6,9,7,15,17,45,104,958,"acantharia_protist"
0,18,7,13,3,5,7,9,15,398,"acantharia_protist"
6,21,19,26,36,50,72,152,289,1269,"acantharia_protist"
0,0,5,10,4,5,4,5,20,223,"acantharia_protist"
0,3,20,23,34,56,67,135,224,2321,"acantharia_protist_big_center"
0,211,187,93,54,52,73,138,333,2476,"acantharia_protist_big_center"
0,0,23,52,83,65,50,57,125,1488,"acantharia_protist_big_center"
0,63,80,30,27,15,22,30,83,1040,"acantharia_protist_big_center"
0,34,38,54,94,106,122,256,354,3088,"acantharia_protist_big_center"
0,24,16,20,25,56,78,95,197,2872,"acantharia_protist_big_center"
0,81,79,27,31,23,23,27,33,488,"acantharia_protist_big_center"
0,33,31,27,23,44,46,59,96,1198,"acantharia_protist_big_center"
0,55,197,131,81,57,39,116,312,2449,"acantharia_protist_big_center"
0,2,11,13,10,32,66,108,133,1385,"acantharia_protist_big_center"
1,143,115,53,29,30,30,35,105,1236,"acantharia_protist_big_center"
0,0,18,212,220,166,165,270,569,3342,"acantharia_protist_big_center"
0,0,41,156,214,146,139,121,198,1733,"acantharia_protist_big_center"
0,1,13,21,20,40,69,176,315,1038,"acantharia_protist_halo"
0,3,10,3,12,19,27,64,144,770,"acantharia_protist_halo"
0,0,0,1,6,12,15,31,56,618,"acantharia_protist_halo"
0,5,6,4,1,20,25,53,70,637,"acantharia_protist_halo"
0,1,10,14,12,12,30,86,195,981,"acantharia_protist_halo"
0,0,0,0,0,0,7,23,111,609,"acantharia_protist_halo"
0,0,0,8,20,25,29,83,168,1036,"acantharia_protist_halo"
0,12,6,9,9,18,58,132,232,854,"acantharia_protist_halo"
0,2,4,7,14,13,20,49,79,482,"acantharia_protist_halo"
0,17,13,16,32,54,93,109,139,787,"acantharia_protist_halo"
0,4,5,5,6,14,28,57,114,917,"acantharia_protist_halo"
0,6,14,6,9,9,12,33,86,438,"acantharia_protist_halo"
0,0,6,22,17,13,20,79,148,818,"acantharia_protist_halo"
0,0,0,0,0,0,6,31,119,712,"acantharia_protist_halo"
0,20,10,9,21,30,25,69,359,1508,"acantharia_protist_halo"
0,9,9,6,9,18,39,77,158,598,"acantharia_protist_halo"
0,1,7,13,9,16,22,32,54,351,"acantharia_protist_halo"
0,1,10,6,6,14,31,88,122,707,"acantharia_protist_halo"
